uid, ExecutingPending, AgentStagingOutput, PendingInputStaging, FAILED, StagingInput, StagingOutput, Executing, AgentStagingInputPending, Done, AgentStagingOutputPending, AllocatingPending, New, Allocating, AgentStagingInput, PendingOutputStaging, 
unit.000009, 128.683400154, 144.319499969, 119.145700216, 151.782100201, 119.930900097, 145.542500257, 129.088700056, 119.955900192, 145.56760025, 142.747800112, 128.681400061, 115.656200171, 128.683099985, 128.674000025, 144.358299971, 
unit.000008, 128.667600155, 144.30979991, 119.094900131, 151.833000183, 119.88010025, 145.491600275, 129.066400051, 119.905200243, 145.516800165, 142.747400045, 128.665600061, 115.65530014, 128.667299986, 128.658200026, 144.31889987, 
unit.000003, 128.602300167, 144.135299921, 118.889600277, 152.039800167, 119.677100182, 145.312300205, 128.916700125, 119.702300072, 145.337500095, 142.745800018, 128.600400209, 115.650700092, 128.601999998, 128.593700171, 144.180799961, 
unit.000002, 128.587100029, 144.101999998, 118.838200092, 152.090800285, 119.625100136, 145.261600256, 128.897300005, 119.652200222, 145.286700249, 142.74540019, 128.585100174, 115.649700165, 128.586800098, 128.577600002, 144.13470006, 
unit.000001, 128.569200039, 144.072299957, 118.787100077, 152.141700268, 119.574400187, 145.210900068, 128.875800133, 119.599600077, 145.236000061, 142.745100021, 128.567200184, 115.648800135, 128.568900108, 128.559600115, 144.101399899, 
unit.000000, 128.559999943, 144.728199959, 118.761800051, 152.192400217, 119.524000168, 145.746200085, 128.861100197, 119.549300194, 145.771300077, 142.753900051, 128.558100224, 115.647900105, 128.559700012, 128.550800085, 144.756700039, 
unit.000007, 128.650599957, 144.273400068, 119.044300079, 152.243200064, 119.829500198, 145.440900087, 128.997200012, 119.854500055, 145.46600008, 142.747000217, 128.648500204, 115.65440011, 128.650300026, 128.640600204, 144.309200048, 
unit.000006, 128.633500099, 144.236599922, 118.99360013, 152.294000149, 119.778900146, 145.390200138, 128.965600014, 119.804000139, 145.415300131, 142.746600151, 128.631500006, 115.65350008, 128.633100033, 128.624300003, 144.272799969, 
unit.000005, 128.625499964, 144.702199936, 118.968200207, 152.344600201, 119.728500128, 145.768800259, 128.955700159, 119.753800154, 145.793900251, 142.753500223, 128.623600006, 115.65260005, 128.625200033, 128.61680007, 144.727599859, 
unit.000004, 128.6098001, 144.4921, 118.9150002, 152.395400286, 119.677600145, 145.339400053, 128.929200172, 119.702800274, 145.364600182, 142.750400066, 128.607900143, 115.651700258, 128.60950017, 128.601100206, 144.500999928, 
unit.000278, 161.439599991, 164.904700041, 160.349000216, 170.225400209, 161.172100067, 165.924900055, 161.443300009, 161.19720006, 165.950200081, 164.905400038, 161.437000036, 160.221200228, 161.439200163, 161.364100218, 164.908200026, 
unit.000130, 136.204699993, 138.919699907, 135.169000149, 145.812100172, 135.84010005, 139.846900225, 136.20810008, 135.865200281, 139.872500181, 138.910300016, 136.202600002, 135.041000128, 136.204400063, 136.18170023, 138.922699928, 
unit.000078, 128.327700138, 143.615200043, 118.222900152, 152.446200132, 119.015800238, 144.693900108, 128.593200207, 119.04090023, 144.719000101, 139.730100155, 128.32580018, 115.720800161, 128.327500105, 128.318100214, 143.65019989, 
unit.000079, 128.352499962, 142.779099941, 118.299300194, 152.497000217, 119.068000078, 144.769300222, 128.622700214, 119.093100071, 144.794400215, 139.625200033, 128.350600004, 115.721700191, 128.352200031, 128.343000174, 142.813099861, 
unit.000076, 128.282799959, 143.503099918, 118.095700264, 152.547600269, 118.863600254, 144.617000103, 128.541500092, 118.889500141, 144.642200232, 139.728600025, 128.280800104, 115.719000101, 128.282500029, 128.273300171, 143.539799929, 
unit.000077, 128.298799992, 142.813699961, 118.146500111, 152.598400116, 118.915700197, 144.643200159, 128.562000036, 118.94080019, 144.668400288, 139.62590003, 128.296900034, 115.719900131, 128.298500061, 128.289300203, 142.959100008, 
unit.000074, 128.23119998, 139.935199976, 117.967700243, 145.863000154, 118.760900259, 140.950000286, 128.44990015, 118.786200285, 140.977700233, 139.622800112, 128.229200125, 115.717000246, 128.230900049, 128.220500231, 139.960399866, 
unit.000075, 128.250200033, 139.960999966, 118.019200087, 145.913500071, 118.811900139, 140.97720027, 128.470100164, 118.837000132, 141.002800226, 139.623300076, 128.248100042, 115.718000174, 128.249900103, 128.241100073, 139.986899853, 
unit.000072, 128.146300077, 132.54550004, 117.806600094, 135.316600084, 118.605300188, 134.215000153, 128.344500065, 118.632400274, 134.240200281, 132.527400017, 128.144000053, 115.715200186, 128.145900011, 128.116100073, 132.548199892, 
unit.000073, 128.18659997, 132.564699888, 117.882200241, 135.367400169, 118.659200191, 134.283900261, 128.409600019, 118.684100151, 134.309000254, 132.530400038, 128.184700012, 115.716100216, 128.186399937, 128.164200068, 132.567199945, 
unit.000070, 128.086199999, 132.558399916, 117.680100203, 135.418100119, 118.452000141, 134.080500126, 128.287400007, 118.477000237, 134.105600119, 132.529600143, 128.084300041, 115.713400126, 128.085900068, 128.077500105, 132.56099987, 
unit.000071, 128.100600004, 132.574100018, 117.730600119, 135.468700171, 118.502500057, 134.131200075, 128.3131001, 118.527800083, 134.156300068, 132.532600164, 128.098700047, 115.714300156, 128.100300074, 128.092200041, 132.576600075, 
unit.000050, 128.438300133, 143.866499901, 118.476700068, 151.32220006, 119.269600153, 144.947800159, 128.696000099, 119.294600248, 144.980600119, 142.742900133, 128.436300039, 115.694100142, 128.437900066, 128.429400206, 143.872799873, 
unit.000343, 170.260100126, 933.595799923, 169.230100155, 1001.09130025, 170.015400171, 992.846100092, 170.284600019, 170.040500164, 997.125300169, 933.538700104, 170.257400036, 169.1025002, 170.25970006, 170.24180007, 933.662499905, 
unit.000051, 127.660200119, 137.26880002, 116.337800264, 138.80880022, 117.126700163, 138.473500252, 127.666600227, 117.152000189, 138.498700142, 137.269600153, 127.654700041, 115.695000172, 127.659800053, 127.644500017, 137.311699867, 
unit.000463, 994.961300135, 1021.19739985, 992.986700058, 1186.00480008, 993.420300245, 1180.04690027, 994.97510004, 993.445800066, 1182.34410024, 1021.12870002, 994.946800232, 992.688600063, 994.959399939, 993.905700207, 1021.23440003, 
unit.000111, 128.594900131, 144.619299889, 118.863800287, 151.47480011, 119.6256001, 145.28880024, 128.907100201, 119.651600122, 145.313800097, 142.752500057, 128.593000174, 115.751100063, 128.594599962, 128.585900068, 144.646699905, 
unit.000470, 1008.90890002, 1036.81760001, 1005.99930024, 1196.8137002, 1006.31140018, 1190.23280025, 1008.92380023, 1006.3368001, 1192.90940022, 1036.80690002, 1008.89340019, 1005.70420027, 1008.90700006, 1007.87830019, 1036.84469986, 
unit.000462, 992.582400084, 1018.92579985, 989.346000195, 1186.09930015, 989.438400269, 1179.71140027, 992.596100092, 989.464300156, 1182.2189002, 1018.91700006, 992.568400145, 988.947000265, 992.580700159, 991.7433002, 1018.99099994, 
unit.000110, 128.536800146, 144.025599957, 118.684700251, 151.729000092, 119.472700119, 145.136600256, 128.812200069, 119.497800112, 145.161700249, 142.744300127, 128.534800053, 115.750200272, 128.536499977, 128.523300171, 144.033499956, 
unit.000418, 891.229599953, 904.510900021, 889.019200087, 1129.70830011, 889.741700172, 1121.46400023, 891.237500191, 889.767200232, 1123.9703002, 904.507500172, 891.222100019, 888.819600105, 891.228600025, 890.624300003, 904.538300037, 
unit.000419, 894.394000053, 907.224099874, 892.625100136, 1129.76200008, 892.875900269, 1124.14010024, 894.402000189, 892.901200056, 1126.39570022, 907.220400095, 894.386400223, 892.410900116, 894.393000126, 893.819100142, 907.273099899, 
unit.000414, 880.558000088, 892.048699856, 878.292500257, 1124.14620018, 879.274600267, 1116.62210011, 880.57460022, 879.300000191, 1119.12010026, 892.046000004, 880.497200012, 878.084400177, 880.557199955, 880.145400047, 892.066599846, 
unit.000415, 884.106699944, 896.0697999, 881.810700178, 1124.24900007, 882.455700159, 1118.97400022, 884.114300013, 882.486000061, 1121.21340013, 896.066500187, 884.09980011, 881.572400093, 884.105800152, 883.445000172, 896.114599943, 
unit.000416, 884.793499947, 897.177999973, 882.057100058, 1124.35100007, 882.465400219, 1119.1486001, 884.802600145, 882.490600109, 1121.38600016, 897.175000191, 884.78640008, 881.838200092, 884.792600155, 884.105000019, 897.215600014, 
unit.000417, 887.198800087, 900.493499994, 885.442000151, 1129.84070015, 885.652000189, 1121.29140019, 887.206700087, 885.677400112, 1123.61990023, 900.490400076, 887.191600084, 885.21930027, 887.197900057, 886.586000204, 900.502500057, 
unit.000410, 869.420799971, 882.799200058, 867.526200056, 1118.96590018, 867.822800159, 1114.12580013, 869.427900076, 867.848000288, 1116.37480021, 882.796800137, 869.414500237, 867.326300144, 869.420000076, 869.050400019, 882.845999956, 
unit.000411, 878.335700035, 890.231299877, 874.554400206, 1119.01970005, 875.0631001, 1114.17680025, 878.342900038, 875.088400126, 1116.42580009, 890.228300095, 878.329300165, 874.193400145, 878.334900141, 876.024700165, 890.263400078, 
unit.000412, 878.719000101, 890.434900045, 874.772900105, 1124.42880011, 875.065700054, 1116.56720018, 878.726900101, 875.09100008, 1118.89690018, 890.43200016, 878.712500095, 874.584900141, 878.718199968, 878.334000111, 890.472899914, 
unit.000064, 127.944499969, 138.178900003, 117.250000238, 145.660200119, 118.044600248, 139.389000177, 128.038900137, 118.069700241, 139.41410017, 137.793500185, 127.942600012, 115.707000256, 127.944200039, 127.935600042, 138.212899923, 
unit.000555, 1149.14639997, 1151.01049995, 1148.09050012, 1174.96410012, 1148.94220018, 1166.74060011, 1149.1499002, 1148.96740007, 1166.7656002, 1150.9684, 1149.14440012, 1147.96320009, 1149.14610004, 1149.13400006, 1151.05159998, 
unit.000554, 1149.15610003, 1151.07649994, 1147.95810008, 1224.95810008, 1148.94280028, 1221.07710028, 1149.16150022, 1148.96790028, 1221.10210013, 1150.96920013, 1149.15430021, 1147.83070016, 1149.1559, 1149.14510012, 1151.11450005, 
unit.000557, 1153.37199998, 1156.08909988, 1153.06400013, 1175.0157001, 1153.11170006, 1166.79190016, 1153.37770009, 1153.13670015, 1166.81700015, 1156.08180022, 1153.37020016, 1152.93320012, 1153.37179995, 1153.36120009, 1156.09699988, 
unit.000556, 1153.36249995, 1156.08010006, 1152.92660022, 1175.07060027, 1153.11000013, 1166.78330016, 1153.36600018, 1153.13540006, 1166.80850005, 1156.08130002, 1153.3605001, 1152.79850006, 1153.36230016, 1153.34910011, 1156.08850002, 
unit.000551, 1147.96020007, 1151.05219984, 1147.54740024, 1225.01030016, 1147.81320024, 1220.92150021, 1147.96620011, 1147.83830023, 1220.94680023, 1150.96880007, 1147.95840001, 1147.41830015, 1147.95990014, 1147.94980001, 1151.07590008, 
unit.000550, 1147.95110011, 1150.96659994, 1147.41180015, 1175.12210011, 1147.8124001, 1166.73180008, 1147.95430017, 1147.83760023, 1166.75710011, 1150.96750021, 1147.94920015, 1147.27940011, 1147.95079994, 1147.93670011, 1151.00149989, 
unit.000553, 1147.98530006, 1151.11509991, 1147.82560015, 1225.06070018, 1147.86430025, 1221.02520013, 1147.99520016, 1147.88980007, 1221.05060005, 1150.9696002, 1147.9835, 1147.69690013, 1147.98510003, 1147.9756, 1151.1631, 
unit.000552, 1147.97670007, 1151.00209999, 1147.68270016, 1225.11140013, 1147.86380029, 1220.97340012, 1147.98450017, 1147.88900018, 1220.99870014, 1150.96800017, 1147.97490001, 1147.55280018, 1147.97650003, 1147.95910001, 1151.00999999, 
unit.000559, 1154.49650002, 1155.99070001, 1153.3604002, 1175.1730001, 1154.19000006, 1166.84320021, 1154.50139999, 1154.21510005, 1166.8683002, 1155.98070002, 1154.49470019, 1153.23290014, 1154.49629998, 1154.4854002, 1156.04340005, 
unit.000558, 1154.48670006, 1155.97919989, 1153.22740006, 1175.22390008, 1154.18910027, 1166.83470011, 1154.49000001, 1154.21420026, 1166.8598001, 1155.98010015, 1154.4847002, 1153.10070014, 1154.48640013, 1154.47190022, 1155.99009991, 
unit.000234, 155.371099949, 157.395400047, 154.410800219, 162.274700165, 154.916400194, 158.175500154, 155.374600172, 154.941500187, 158.200700283, 157.342300177, 155.368900061, 154.282300234, 155.370800018, 155.344400167, 157.403599977, 
unit.000235, 155.424800158, 822.275399923, 154.543100119, 832.311800241, 154.918400288, 827.364800215, 155.42840004, 154.943700075, 831.651900053, 822.149000168, 155.422600031, 154.416000128, 155.424499989, 155.369900227, 822.325799942, 
unit.000236, 155.498000145, 809.116600037, 154.677100182, 832.363500118, 154.967200279, 827.365500212, 155.50150013, 154.992400169, 831.573500156, 809.117400169, 155.495800018, 154.549500227, 155.497699976, 155.423600197, 809.195299864, 
unit.000237, 155.53030014, 820.331500053, 154.810200214, 838.86950016, 154.969400167, 831.599600077, 155.533800125, 154.994600058, 835.484200239, 820.332300186, 155.528100014, 154.682200193, 155.529999971, 155.496800184, 820.368099928, 
unit.000230, 155.141400099, 157.139100075, 153.878100157, 162.069600105, 154.764300108, 158.123700142, 155.144800186, 154.789500237, 158.149000168, 157.139900208, 155.139300108, 153.749700069, 155.141100168, 155.087900162, 157.174200058, 
unit.000231, 155.224499941, 157.239899874, 154.011100054, 162.120300055, 154.81520009, 158.124300241, 155.228000164, 154.84160018, 158.149600267, 157.24090004, 155.222300053, 153.883300066, 155.22420001, 155.140200138, 157.288800001, 
unit.000232, 155.278700113, 157.340800047, 154.14440012, 162.171900272, 154.865400076, 158.174800158, 155.282200098, 154.890600204, 158.19990015, 157.341800213, 155.276500225, 154.016900063, 155.278399944, 155.223300219, 157.39470005, 
unit.000233, 155.345600128, 157.404299974, 154.277200222, 162.222800255, 154.867200136, 158.226000071, 155.349100113, 154.892500162, 158.251200199, 157.34280014, 155.343500137, 154.149700165, 155.345400095, 155.277400017, 157.412800074, 
unit.000469, 1007.94589996, 1037.2249999, 1005.66740012, 1197.16760015, 1006.30760026, 1187.72110009, 1007.98050022, 1006.33370018, 1190.12850022, 1037.21500015, 1007.86620021, 1005.34240007, 1007.94400001, 1006.87260008, 1037.25819993, 
unit.000238, 155.546900034, 800.028800011, 154.944600105, 838.927100182, 155.018300056, 831.678000212, 155.550400019, 155.043400288, 835.519100189, 800.022500038, 155.544700146, 154.816000223, 155.546600103, 155.52910018, 800.083499908, 
unit.000637, 1524.18690014, 1526.82660007, 1523.27720022, 1537.53360009, 1523.84210014, 1528.79350019, 1524.19040012, 1523.86740017, 1528.81890011, 1526.8276, 1524.18480015, 1523.14820027, 1524.18659997, 1524.17270017, 1526.85419989, 
unit.000249, 157.703799963, 825.275099993, 156.45140028, 863.510500193, 157.327500105, 857.944500208, 157.708500147, 157.352600098, 862.120000124, 825.276000023, 157.701500177, 156.324100256, 157.703500032, 157.662400007, 825.335999966, 
unit.000413, 879.453299999, 891.444400072, 878.036800146, 1129.89460015, 878.222700119, 1124.18630028, 879.460800171, 878.266300201, 1126.4308002, 891.441100121, 879.446400166, 877.817200184, 879.452399969, 879.09920001, 891.454699993, 
unit.000248, 157.663800001, 825.072099924, 156.318800211, 859.934200287, 157.326000214, 853.766500235, 157.667300224, 157.351100206, 857.978300095, 825.072900057, 157.661300182, 156.191800117, 157.663400173, 157.61680007, 825.13470006, 
unit.000159, 145.09980011, 147.173099995, 144.030200243, 150.202400208, 144.767000198, 148.239600182, 145.103200197, 144.792000055, 148.264800072, 147.173900127, 145.097600222, 143.898700237, 145.099499941, 145.070900202, 147.206500053, 
unit.000158, 145.072100163, 795.212499857, 143.893300056, 815.045100212, 144.765400171, 796.678400278, 145.078900099, 144.790400267, 814.239400148, 795.170300007, 145.070000172, 143.765000105, 145.071799994, 145.062000036, 795.228199959, 
unit.000468, 1004.63330007, 1033.29500008, 1001.66320014, 1191.2664001, 1002.06880021, 1187.58120012, 1004.64740014, 1002.09430027, 1189.93700027, 1033.28510022, 1004.61780024, 1001.4782002, 1004.63140011, 1003.67320013, 1033.32439995, 
unit.000629, 1474.98950005, 1508.97280002, 1471.30180025, 1517.84850025, 1471.51970005, 1510.35840011, 1475.01340008, 1471.54500008, 1512.97300029, 1508.95750022, 1474.9690001, 1470.90850019, 1474.98699999, 1471.84310007, 1509.04139996, 
unit.000300, 164.266700029, 897.071399927, 163.29640007, 907.050300121, 163.786900282, 901.903900146, 164.27820015, 163.812000275, 906.305400133, 897.072400093, 164.264100075, 163.168600082, 164.266299963, 164.176300049, 897.118099928, 
unit.000301, 164.352200031, 896.368700027, 163.432300091, 907.101900101, 163.788500071, 902.054700136, 164.364500046, 163.813500166, 906.449200153, 896.369600058, 164.347000122, 163.30430007, 164.351799965, 164.265300035, 896.424299955, 
unit.000302, 164.492799997, 897.118900061, 163.568100214, 914.374400139, 163.837700129, 906.333400249, 164.496500015, 163.863000154, 912.23390007, 897.07310009, 164.490100145, 163.439500093, 164.492400169, 164.348200083, 897.161900043, 
unit.000303, 164.58949995, 906.415099859, 163.711000204, 914.425600052, 163.839200258, 906.475300074, 164.593500137, 163.864300251, 912.240200281, 906.415600061, 164.586800098, 163.575400114, 164.589100122, 164.491300106, 906.470200062, 
unit.000304, 164.666800022, 935.351000071, 163.848100185, 945.330600262, 163.896900177, 937.934900284, 164.67050004, 163.922200203, 942.594400167, 935.351999998, 164.664200068, 163.719900131, 164.666399956, 164.588100195, 935.442899942, 
unit.000305, 165.351200104, 892.800600052, 164.137500286, 918.038500071, 164.924500227, 912.260000229, 165.355300188, 164.949700117, 916.490300179, 892.751399994, 165.348200083, 163.855300188, 165.350800037, 165.271500111, 892.850800037, 
unit.000306, 165.389199972, 871.740999937, 164.274000168, 918.09100008, 164.97480011, 912.266300201, 165.392800093, 165.000200272, 916.489300251, 871.741700172, 165.386300087, 164.146000147, 165.388800144, 165.349700212, 871.796099901, 
unit.000307, 165.502500057, 808.813999891, 164.407400131, 921.755900145, 164.975400209, 916.515400171, 165.506100178, 165.0006001, 920.695700169, 808.813700199, 165.499900103, 164.279800177, 165.502099991, 165.387800217, 808.875, 
unit.000308, 165.605400085, 819.422800064, 164.542100191, 921.807100058, 165.026200056, 916.516300201, 165.613000154, 165.051400185, 920.700200081, 819.423600197, 165.602800131, 164.41470027, 165.605000019, 165.501000166, 819.47300005, 
unit.000309, 165.664400101, 913.645699978, 164.676700115, 925.6256001, 165.026700258, 920.721900225, 165.676300049, 165.051900148, 924.903700113, 913.646600008, 165.66170001, 164.54880023, 165.664000034, 165.609100103, 913.698099852, 
unit.000047, 128.344099998, 142.959800005, 118.273700237, 150.76060009, 119.066400051, 144.744400263, 128.613300085, 119.091700077, 144.76970005, 139.626200199, 128.342100143, 115.691300154, 128.343800068, 128.334800005, 142.999199867, 
unit.000046, 128.319299936, 142.999799967, 118.197500229, 150.812000275, 118.96660018, 144.668100119, 128.583300114, 118.991700172, 144.693200111, 139.62680006, 128.317400217, 115.690400124, 128.319000006, 128.309800148, 143.298899889, 
unit.000045, 128.290500164, 140.045300007, 118.120800257, 144.138200283, 118.913300276, 141.02850008, 128.551600218, 118.938400269, 141.053700209, 139.624100208, 128.288600206, 115.689400196, 128.290199995, 128.281600237, 140.072700024, 
unit.000044, 128.274700165, 139.98759985, 118.070100069, 144.18900013, 118.862600088, 141.003600121, 128.527300119, 118.887700081, 141.029000282, 139.623700142, 128.272600174, 115.688500166, 128.274399996, 128.263000011, 140.044699907, 
unit.000043, 128.239700079, 143.484799862, 117.993800163, 150.862800121, 118.761400223, 144.566200256, 128.45960021, 118.786700249, 144.591400146, 139.728100061, 128.237700224, 115.687600136, 128.239500046, 128.230800152, 143.502500057, 
unit.000042, 128.220900059, 132.577199936, 117.933000088, 134.960100174, 118.710200071, 134.334500074, 128.43900013, 118.735300064, 134.359700203, 132.533500195, 128.219000101, 115.686700106, 128.220600128, 128.212300062, 132.579599857, 
unit.000041, 128.165500164, 132.548899889, 117.857100248, 135.01120019, 118.658400059, 134.265700102, 128.397700071, 118.683500051, 134.29090023, 132.527800083, 128.163500071, 115.685800076, 128.165199995, 128.15500021, 132.551599979, 
unit.000040, 128.117300034, 132.56159997, 117.781100273, 135.062100172, 118.554700136, 134.18200016, 128.334400177, 118.579800129, 134.20720005, 132.53000021, 128.115400076, 115.684900284, 128.117000103, 128.107800007, 132.564100027, 
unit.000120, 128.523699999, 144.610699892, 118.659500122, 150.913700104, 119.422500134, 145.108700275, 128.802100182, 119.447700262, 145.133800268, 142.752200127, 128.521800041, 115.759400129, 128.523499966, 128.514800072, 144.618700027, 
unit.000121, 128.578799963, 144.483500004, 118.812800169, 150.966700077, 119.57490015, 145.238000154, 128.88650012, 119.600100279, 145.263200283, 142.75, 128.576800108, 115.760400057, 128.578500032, 128.568600178, 144.491600037, 
unit.000122, 128.659500122, 144.647300005, 119.069600105, 151.017400265, 119.830000162, 145.464200258, 129.047600031, 119.855000257, 145.489100218, 142.752800226, 128.657500029, 115.761300087, 128.659199953, 128.649300098, 144.680899858, 
unit.000123, 128.763499975, 139.742599964, 119.322600126, 144.239900112, 120.083300114, 141.207700253, 129.23630023, 120.108500242, 141.232600212, 139.418900013, 128.76150012, 115.762200117, 128.763100147, 128.754500151, 139.778300047, 
unit.000124, 128.880200148, 139.805099964, 119.57580018, 144.290600061, 120.337500095, 141.461800098, 129.365300179, 120.362700224, 141.486800194, 139.419900179, 128.878200054, 115.763200283, 128.879800081, 128.87040019, 139.813299894, 
unit.000125, 127.766400099, 137.537199974, 116.692300081, 144.341500282, 117.483000278, 138.830700159, 127.812000036, 117.508100271, 138.855800152, 137.274200201, 127.764500141, 115.764100075, 127.766100168, 127.757500172, 137.566699982, 
unit.000126, 127.903399944, 137.92869997, 117.123600245, 144.392200232, 117.892400265, 139.259400129, 127.988600016, 117.917700052, 139.284500122, 137.686600208, 127.901600122, 115.765000105, 127.90320015, 127.894600153, 137.978999853, 
unit.000127, 128.041300058, 132.529399872, 117.553500175, 135.112800121, 118.349700212, 133.959900141, 128.175800085, 118.374800205, 133.985100269, 132.525000095, 128.039400101, 115.765900135, 128.041000128, 128.032500029, 132.532000065, 
unit.000098, 128.454600096, 143.873399973, 118.527300119, 149.743400097, 119.320200205, 145.006800175, 128.743400097, 119.345500231, 145.031900167, 142.743200064, 128.452700138, 115.739200115, 128.454300165, 128.445300102, 143.95179987, 
unit.000099, 128.515300035, 143.989899874, 118.633600235, 149.794100285, 119.42200017, 145.08550024, 128.791100025, 119.44720006, 145.11070013, 142.744000196, 128.51330018, 115.740100145, 128.515000105, 128.504700184, 144.02489996, 
unit.000621, 1237.07120013, 1240.37059999, 1236.1973002, 1247.00560021, 1236.43960023, 1241.04780006, 1237.07640004, 1236.46460009, 1241.07370019, 1240.37180018, 1237.06940007, 1236.0630002, 1237.07089996, 1237.06070018, 1240.42319989, 
unit.000620, 1237.06210017, 1240.27009988, 1235.84170008, 1247.06170011, 1236.40500021, 1241.04700017, 1237.06540012, 1236.43030024, 1241.07420015, 1240.27100015, 1237.06000018, 1235.71400023, 1237.0618, 1237.04280019, 1240.31399989, 
unit.000627, 1243.44500017, 1245.3908999, 1242.08890009, 1251.96420026, 1242.77650023, 1245.55010009, 1243.45020008, 1242.80170012, 1245.57600021, 1245.38390017, 1243.44320011, 1241.96130013, 1243.44480014, 1243.43400002, 1245.41560006, 
unit.000626, 1243.43519998, 1245.3822, 1241.95590019, 1252.01900005, 1242.77560019, 1245.54230022, 1243.43980002, 1242.80110025, 1245.56750011, 1245.3834002, 1243.43340015, 1241.82790017, 1243.43490005, 1243.42460012, 1245.39039993, 
unit.000609, 1220.25329995, 1221.93099999, 1219.14780021, 1230.6262002, 1219.60030007, 1223.41590023, 1220.25830007, 1219.6255002, 1223.44140005, 1221.93220019, 1220.25150013, 1219.01290011, 1220.25310016, 1220.2341001, 1221.93910003, 
unit.000157, 145.063199997, 147.273599863, 143.75970006, 150.049300194, 144.715900183, 148.261000156, 145.06670022, 144.741200209, 148.286300182, 147.274800062, 145.061000109, 143.632100105, 145.062900066, 145.01120019, 147.31099987, 
unit.000605, 1214.92650008, 1216.61520004, 1213.92250013, 1225.16520023, 1214.3446002, 1218.40080023, 1214.93190002, 1214.36980009, 1218.42610025, 1216.52080011, 1214.92470002, 1213.76240015, 1214.92630005, 1214.91580009, 1216.65330005, 
unit.000604, 1214.91729999, 1216.51889992, 1213.74830008, 1225.21640015, 1214.34120011, 1218.39480019, 1214.92060018, 1214.36640024, 1218.42000008, 1216.51990008, 1214.91520023, 1213.59570026, 1214.91700006, 1214.90240002, 1216.5769999, 
unit.000607, 1214.94589996, 1216.65389991, 1214.18840027, 1225.26740026, 1214.39580011, 1218.45220017, 1214.95410013, 1214.42100024, 1218.47740006, 1216.52120018, 1214.94400001, 1214.06050014, 1214.94560003, 1214.93500018, 1216.71519995, 
unit.000156, 144.133700132, 146.209199905, 143.627000093, 150.100200176, 143.6881001, 147.183100224, 144.137200117, 143.713300228, 147.208400249, 146.167500019, 144.131500006, 143.497700214, 144.133399963, 144.105500221, 146.242500067, 
unit.000601, 1209.50999999, 1211.12750006, 1208.25040007, 1219.35750008, 1208.90050006, 1213.34900022, 1209.51530004, 1208.92700028, 1213.37410021, 1211.1091001, 1209.50820017, 1208.11920023, 1209.50970006, 1209.49940014, 1211.16509986, 
unit.000600, 1209.50080013, 1211.10719991, 1208.11250019, 1219.40920019, 1208.9000001, 1213.34770012, 1209.50420022, 1208.92520022, 1213.37260008, 1211.10820007, 1209.49880004, 1207.98170018, 1209.50049996, 1209.48680019, 1211.11730003, 
unit.000603, 1209.52890015, 1211.16560006, 1208.53750014, 1219.45990014, 1208.95290017, 1213.40050006, 1209.53650022, 1208.97810006, 1213.42570019, 1211.10950017, 1209.52700019, 1208.40410018, 1209.52859998, 1209.51860023, 1211.17389989, 
unit.000602, 1209.51979995, 1211.11789989, 1208.3992002, 1219.51060009, 1208.95130014, 1213.3992002, 1209.52630019, 1208.97710013, 1213.42430019, 1211.10870004, 1209.51800013, 1208.26170015, 1209.51950002, 1209.50880003, 1211.12699986, 
unit.000612, 1220.28130007, 1221.98720002, 1219.58580017, 1230.73150015, 1219.70370007, 1223.52240014, 1220.29080009, 1219.72900009, 1223.54780006, 1221.93340015, 1220.27950001, 1219.45810008, 1220.28110003, 1220.27160001, 1222.0144999, 
unit.000613, 1225.51080012, 1228.44519997, 1224.68300009, 1236.22370028, 1224.92680025, 1230.2749002, 1225.51410007, 1224.96290016, 1230.30010009, 1228.4461, 1225.50870013, 1224.54920006, 1225.51049995, 1225.49730015, 1228.47950006, 
unit.000239, 156.312400103, 804.669199944, 155.080500126, 842.410800219, 156.04700017, 835.510200262, 156.315900087, 156.07220006, 839.685400248, 804.669800043, 156.310200214, 154.950100183, 156.312100172, 156.276200056, 804.713399887, 
unit.000399, 847.88409996, 855.669499874, 846.145500183, 1107.55950022, 846.760000229, 1099.55080009, 847.890000105, 846.785300255, 1101.92130017, 855.668200016, 847.879300117, 845.962800264, 847.883500099, 847.680300236, 855.707900047, 
unit.000618, 1231.87300014, 1233.55679989, 1230.55670023, 1241.78910017, 1231.20440006, 1235.39450026, 1231.8763001, 1231.22960019, 1235.42100024, 1233.55780005, 1231.87100005, 1230.42930007, 1231.87269998, 1231.85950017, 1233.58819985, 
unit.000511, 1093.36280012, 1094.90929985, 1092.24160028, 1102.41720009, 1093.09210014, 1096.69790006, 1093.36849999, 1093.12070012, 1096.72300029, 1094.91060019, 1093.36100006, 1092.11400008, 1093.36260009, 1093.35200024, 1094.91750002, 
unit.000510, 1093.35330009, 1094.80859995, 1092.10750008, 1102.4690001, 1093.08400011, 1096.64670014, 1093.35670018, 1093.10920024, 1096.67180014, 1094.80980015, 1093.3512001, 1091.97590017, 1093.35300016, 1093.33770013, 1094.85100007, 
unit.000513, 1097.45860004, 1100.78449988, 1097.08900023, 1107.65250015, 1097.25480008, 1101.45040011, 1097.46450019, 1097.28000021, 1101.47550011, 1100.74160004, 1097.45680022, 1096.96120024, 1097.45840001, 1097.4473002, 1100.82949996, 
